timestamp,pan_angle,tilt_angle,target_x,target_y,movement_type
1743688607.3554876,12.21801829387957,-27.736658453102994,240.0,327.5,PID
1743688607.3989573,13.300240968524989,-28.15164932190422,226.5,318.5,PID
1743688607.4552362,14.491281884069865,-28.571869538700362,223.0,314.5,PID
1743688607.5097733,15.782149883875782,-29.131139284591523,220.5,309.0,PID
1743688607.564555,16.458318882010605,-29.422300061174713,239.5,312.5,PID
1743688607.6119685,17.010830792694392,-29.75817446902168,251.5,312.0,PID
1743688607.6707351,17.77022020900639,-30.122291851815383,257.5,313.0,PID
1743688607.7227936,18.395690655762788,-30.392522215867473,262.5,315.0,PID
1743688607.7700877,19.05611808168406,-30.37196498691174,261.5,324.0,PID
1743688607.8304393,19.47655280710814,-30.278691825959932,275.0,332.5,PID
1743688607.8862212,19.904447282677236,-30.50492524914424,284.0,329.0,PID
1743688607.9309783,20.002916550421702,-30.59741482843207,297.0,329.5,PID
1743688607.9861534,20.339251542458708,-30.695232118405606,299.5,330.5,PID
1743688608.0363536,20.531807945889437,-30.939001135143123,305.0,326.5,PID
1743688608.0946934,20.641735256646207,-31.066166953987427,313.0,328.0,PID
1743688608.144463,20.68134773706854,-31.18656630440897,319.5,328.5,PID
1743688608.226651,20.062215522451115,-30.80618083542152,346.5,342.5,PID
1743688608.282597,19.593347013099613,-30.642559213440894,359.0,345.5,PID
1743688608.3309412,18.641772523649774,-30.21855348331491,387.5,355.5,PID
1743688608.3884518,17.498969459786224,-30.265999494609236,408.5,347.5,PID
1743688608.4417183,16.51507352223106,-30.20026692065491,417.5,346.0,PID
1743688608.4966974,15.761433268783106,-29.938110545173526,413.5,350.5,PID
1743688608.551054,15.311211147351068,-29.953229483197052,400.0,345.5,PID
1743688608.61735,14.090270870204936,-29.857805996229164,414.0,345.0,PID
1743688608.6754222,12.276989530215772,-29.54349780727365,448.0,351.0,PID
1743688608.7305171,10.609484848250679,-29.298764423952534,466.0,353.0,PID
1743688608.7789245,9.730445316559376,-29.11662198367044,456.0,353.5,PID
1743688608.8307335,8.678239904791486,-28.73585009000401,449.0,358.5,PID
1743688608.877465,7.58517411879161,-28.563380137539095,451.5,356.5,PID
1743688608.9375126,6.319524263402687,-28.142772819893445,454.5,361.5,PID
1743688609.0210476,3.784846245903791,-27.84301640503191,469.5,356.5,PID
1743688609.0779417,1.5798376298168701,-27.385790266729188,497.5,362.0,PID
1743688609.1302915,-1.2884516581883037,-26.927998147866994,544.0,366.0,PID
1743688609.1803713,-2.965716740979359,-26.50686871548256,531.5,368.0,PID
1743688609.2326968,-5.009639663619858,-26.340473592436663,534.5,361.5,PID
1743688609.291584,-6.239285659716988,-26.178540936621864,498.0,356.5,PID
1743688609.3690548,-8.184453977216554,-25.347631740684864,483.5,368.0,PID
1743688609.4220202,-9.575603123501095,-24.857511782636514,479.0,370.5,PID
1743688609.4723737,-11.399721919821276,-23.932528775900273,496.5,385.5,PID
1743688609.5315685,-13.464253887013594,-24.15764413218791,504.5,360.0,PID
1743688609.5809474,-15.371867359964511,-24.007459693336433,517.5,356.5,PID
1743688609.6319754,-18.174580967881898,-23.85932171622141,558.0,354.0,PID
1743688609.6991959,-20.504071309155236,-22.9786112920483,538.5,369.5,PID
1743688609.7543974,-22.592563538506383,-21.975309277519685,537.5,385.5,PID
1743688609.8055909,-24.67446089431801,-21.348031578768058,540.0,385.5,PID
1743688609.8614118,-27.35095386114739,-20.93261065868209,559.0,378.5,PID
1743688609.9143438,-28.883562525574806,-20.972596639707135,532.0,362.0,PID
1743688609.9653609,-30.40850493767255,-20.550376038064808,515.5,365.0,PID
1743688610.0320685,-32.988107028156875,-20.113891074944856,525.5,364.5,PID
1743688610.0901287,-35.21963328201483,-19.50137078305446,529.5,370.5,PID
1743688610.1489816,-38.02504543388978,-18.992072752118528,554.5,371.5,PID
1743688610.2058258,-39.88786332825789,-18.803839061066512,533.0,363.0,PID
1743688610.2576213,-41.53251201852277,-18.682473760779146,521.0,357.0,PID
1743688610.3085754,-42.925726722142116,-18.34556869806522,504.5,359.5,PID
1743688610.3694432,-44.423436508246134,-17.98946321655896,490.5,360.5,PID
1743688610.4454467,-46.2804292201498,-14.660350014913124,476.5,430.5,PID
1743688610.4977288,-46.01593356150076,-13.536129420473058,411.0,426.0,PID
1743688610.5499797,-45.85463896017097,-12.472143427968568,375.5,423.0,PID
1743688610.6026447,-42.35024682561295,-13.702574344717027,226.5,355.5,PID
1743688610.6509817,-40.06734211242698,-13.974791344703352,175.5,341.0,PID
1743688610.6981726,-39.2455970932321,-14.234260648621033,198.0,332.0,PID
1743688610.8249464,-33.15201627866815,-6.407122928922976,87.5,519.5,PID
1743688611.031101,-33.09500311407549,-16.407122928922977,259.0,56.5,PID
1743688611.08574,-32.026880980710395,-20.051150291298526,249.0,66.0,PID
1743688611.1408553,-31.041766357489035,-24.558858795371144,245.5,46.0,PID
1743688611.2551234,-28.557597949262103,-20.611502200335426,221.5,301.5,PID
1743688611.3142903,-24.422903267151053,-14.73279145357029,117.0,482.0,PID
1743688611.3735342,-22.807065630695703,-15.618360346069585,147.5,399.0,PID
1743688611.425881,-22.242755169263756,-17.83253632292776,196.0,312.5,PID
1743688611.4749055,-21.507994873038562,-20.141356745213994,217.5,254.0,PID
1743688611.536725,-20.65399023836052,-22.25227414651135,236.5,233.0,PID
1743688611.5967977,-19.340242159340256,-23.914402388170497,229.0,230.5,PID
1743688611.652658,-18.42794611840352,-24.64227579088331,237.5,253.0,PID
1743688611.7010713,-18.195481075074476,-22.12259299459661,263.5,357.5,PID
1743688611.7569218,-18.163582516910672,-21.412111608899025,290.5,369.5,PID
1743688611.809228,-17.444646506996023,-20.58918098598072,280.0,381.0,PID
1743688611.862711,-16.48576937169755,-20.87771042056487,264.0,356.5,PID
1743688611.9212034,-15.452853827267484,-21.405132528995455,256.0,334.5,PID
1743688611.980348,-14.787440933999846,-21.76647752700976,264.5,326.0,PID
1743688612.030809,-14.023326604352127,-22.10715839770356,261.5,320.5,PID
1743688612.0822248,-13.35762043719162,-22.450041971692855,263.5,317.0,PID
1743688612.1333315,-12.433720704147802,-23.076333946326724,254.5,306.5,PID
1743688612.1837573,-11.607865897644933,-23.600054407734426,253.0,303.0,PID
1743688612.233408,-10.731423759168761,-24.185887299622316,249.0,298.5,PID
1743688612.2909067,-9.839785514895194,-24.41459475282561,250.0,307.5,PID
1743688612.3533592,-8.820087185204379,-25.018839799065635,251.0,304.5,PID
1743688612.4043796,-7.889547218399722,-25.917617090856297,247.0,291.0,PID
1743688612.4631026,-7.151961901483274,-25.87387329295452,256.0,311.0,PID
1743688612.5142515,-7.110285999100545,-25.91411193908022,283.5,319.5,PID
1743688612.56788,-6.321927445883163,-25.954547214092923,275.0,325.5,PID
1743688612.61998,-5.091267276432238,-26.25269585646172,251.0,321.5,PID
1743688612.6659825,-4.035594226472209,-26.606363506229886,238.5,316.5,PID
1743688612.71996,-2.7639972061894973,-27.09023997816762,228.5,311.0,PID
1743688612.7656775,-1.6443541642537887,-27.45024804695248,221.5,309.5,PID
1743688612.8127248,-0.5023956398723681,-28.020842316552866,217.0,302.5,PID
1743688612.879812,0.8868323551095432,-28.227443179528205,221.5,312.5,PID
1743688612.936452,2.458712338209309,-28.801659514087774,209.0,306.5,PID
1743688613.0081506,4.1082840933352625,-29.33311200406224,202.5,305.0,PID
1743688613.0717022,5.647914312303049,-29.989174399169386,214.5,304.0,PID
1743688613.12612,6.967499301611367,-30.37136989408425,211.5,306.0,PID
1743688613.173835,8.084807036327556,-30.91668169766199,213.5,301.5,PID
1743688613.234782,9.615343260048363,-31.26849947916054,210.0,307.0,PID
1743688613.2871833,10.756062171655401,-31.2513154273957,214.5,319.0,PID
1743688613.3675394,12.403698296871935,-31.519443203126748,217.5,321.0,PID
1743688613.4240732,13.89178720574411,-31.892195421764086,215.0,318.0,PID
1743688613.467471,14.996913194715253,-32.20702324003806,211.5,315.0,PID
1743688613.5265586,16.323036017337763,-33.03957690772527,213.0,301.0,PID
1743688613.5775998,17.03900079655709,-32.8050510954505,233.0,321.5,PID
1743688613.6308982,18.346711527384848,-32.73916540304614,224.0,329.5,PID
1743688613.6782467,19.429336465795583,-32.54749597115055,221.5,338.0,PID
1743688613.7352521,20.567645666870487,-32.505009563857755,222.5,339.0,PID
1743688613.7888772,20.940484984371132,-32.42771556100297,255.0,340.5,PID
1743688613.8478956,21.951578006983095,-32.12257702061639,252.5,347.5,PID
1743688613.9032998,21.27875248956892,-29.73085243665367,311.0,410.5,PID
1743688613.9703228,21.30651157344462,-28.24752967797556,322.0,416.5,PID
1743688614.0192938,20.867973656766782,-29.54030912939913,345.0,350.0,PID
1743688614.0918472,20.48974504816958,-28.042819771121287,354.5,381.5,PID
1743688614.1533973,18.859837185242732,-28.661360045601544,406.0,346.5,PID
1743688614.2047112,17.668717790168426,-28.259291532444962,426.0,354.5,PID
1743688614.2577477,15.048695877256485,-27.336073455674487,495.5,375.0,PID
1743688614.3145864,13.625919567818235,-26.71800425642114,483.5,376.5,PID
1743688614.3697248,13.567347065897467,-26.83919946568529,428.0,357.5,PID
1743688614.4315162,13.038114310158265,-26.25829828403639,412.0,365.5,PID
1743688614.4983747,11.32817085970794,-25.900580237706397,435.5,361.5,PID
1743688614.5452552,9.989222794427128,-25.962177686367944,454.0,351.0,PID
1743688614.602275,7.741038861973252,-26.357295809526025,490.5,334.5,PID
1743688614.6503546,6.2065357154304515,-27.691506093979665,496.5,296.0,PID
1743688614.7080398,4.656489665751457,-26.815033299730512,489.0,336.5,PID
1743688614.7750494,3.4080045947737156,-27.383523591668386,466.0,322.0,PID
1743688614.856716,0.39808590232350394,-26.127678498129953,499.5,359.0,PID
1743688614.9058652,-1.5111398641122755,-26.297213246135566,515.0,346.0,PID
1743688614.9633968,-4.605801602991896,-26.088295428754993,556.0,348.0,PID
1743688615.012337,-6.17182123518393,-26.122334185502233,539.5,343.0,PID
1743688615.0640619,-7.220375262896541,-26.215310879158327,502.5,338.0,PID
1743688615.1155727,-8.214276960695772,-26.07771809795274,479.0,341.5,PID
1743688615.1959033,-9.694603506087349,-27.112107216023105,458.5,314.5,PID
1743688615.246964,-11.337841182432275,-27.333316665148025,476.0,316.5,PID
1743688615.3043952,-13.992335719568741,-25.640241928858728,517.0,371.0,PID
1743688615.3566687,-16.753565524353473,-25.06826739652992,555.0,374.5,PID
1743688615.4127529,-19.557115978948605,-24.441122131115264,573.0,377.0,PID
1743688615.4851177,-21.879887600047212,-23.308526813744255,547.5,388.0,PID
1743688615.5662017,-23.286740589249483,-22.197323562052556,487.5,388.5,PID
1743688615.615227,-24.745561364479247,-21.651346691897423,489.5,385.5,PID
1743688615.671465,-27.22873195020394,-20.85141719383792,520.0,388.0,PID
1743688615.7226617,-28.62943394065381,-21.17615721520603,506.0,359.5,PID
1743688615.7765412,-30.734884781357426,-20.565051929352336,521.0,368.0,PID
1743688615.8296154,-32.60580619153479,-20.521426653560447,520.0,357.0,PID
1743688615.8838909,-34.11611220869517,-20.275903425711896,506.5,356.0,PID
1743688615.940387,-34.76092772410006,-20.032756531882477,463.5,355.0,PID
1743688615.998185,-34.04425527067215,-19.36790627787549,386.0,365.5,PID
1743688616.060918,-33.95360936565365,-19.01519346356589,363.0,363.5,PID
1743688616.1136653,-33.380016568113234,-19.291205159619555,331.5,345.0,PID
1743688616.171198,-33.14360495712587,-19.235980694627827,325.0,343.0,PID
1743688616.2299259,-32.80263328013606,-18.95026315409163,317.5,348.0,PID
1743688616.2943122,-31.562114444687,-18.704215007082503,282.0,349.5,PID
1743688616.348692,-30.407205026153186,-18.571030041966615,260.5,348.0,PID
1743688616.4059734,-28.46725108721472,-18.543620974995854,220.0,344.0,PID
1743688616.4622972,-27.590213701328686,-18.349415748720542,231.5,346.5,PID
1743688616.5137956,-26.812625482256728,-18.098210375728762,243.5,349.5,PID
1743688616.5617251,-26.74646970853502,-17.786831935425727,274.0,354.0,PID
1743688616.615259,-26.829482092198965,-17.64851157549848,301.5,351.0,PID
1743688616.67199,-26.479270208194468,-17.703387674881885,303.0,343.5,PID
1743688616.7243435,-25.201912753129868,-17.72842602926603,266.5,340.0,PID
1743688616.7781088,-23.88610254651579,-17.79725892889142,245.5,336.5,PID
1743688616.8344648,-21.851713401850112,-17.89781508747742,207.0,333.5,PID
1743688616.8847847,-21.07384813517508,-18.04672606885938,223.5,330.0,PID
1743688616.9714336,-20.117659961373544,-18.178882974776887,252.5,330.0,PID
1743688617.039928,-18.852430924540442,-18.321014443143792,247.5,329.0,PID
1743688617.0919976,-17.339899437239943,-18.443267456098702,222.5,328.0,PID
1743688617.1444852,-15.678361693743218,-18.72790520003474,204.5,323.0,PID
1743688617.194485,-14.089270925941506,-19.043248667127347,191.5,318.5,PID
1743688617.2436683,-13.114298623558987,-19.33086072444992,207.5,316.5,PID
1743688617.2939956,-12.26968081528437,-19.46808675581361,222.0,319.5,PID
1743688617.351746,-11.327288702483846,-20.023135280967235,235.0,311.0,PID
1743688617.4127321,-10.244775631337024,-20.497942178861486,239.0,308.5,PID
1743688617.4602907,-9.190004370913655,-20.849480636122372,233.5,308.0,PID
1743688617.5151458,-7.386430693981449,-21.26734258184822,206.5,307.0,PID
1743688617.5642056,-6.139804627149418,-21.574469761503263,206.0,308.5,PID
1743688617.6153336,-4.794039874189391,-22.11205896753659,203.0,303.0,PID
1743688617.6786354,-2.987774052787792,-22.323402730620113,198.0,311.5,PID
1743688617.738555,-1.0731048220543133,-23.06099254627273,184.5,301.0,PID
1743688617.793314,0.3871974688515427,-23.310646556697197,192.5,308.0,PID
1743688617.848237,2.1061196952336263,-23.970861779344045,184.0,300.0,PID
1743688617.9041157,3.541474481798282,-24.378380219197428,193.0,303.0,PID
1743688617.9563072,5.300801231669832,-25.1579881288133,179.0,292.5,PID
1743688618.009789,7.156962260334411,-25.422838102875605,170.0,301.5,PID
1743688618.0751677,8.947337437409239,-25.71619089148024,183.0,309.0,PID
1743688618.1334589,10.042197854920595,-25.874821693997752,206.5,315.5,PID
1743688618.1869993,11.043085045919604,-26.115132950483265,220.0,316.5,PID
1743688618.229987,11.627463638504679,-26.520296484407204,236.0,310.5,PID
1743688618.285407,12.686696377905072,-27.122208445097346,237.0,303.5,PID
1743688618.3374412,13.949261252512247,-27.719952891474485,227.5,298.5,PID
1743688618.3886237,15.34168380066235,-27.92829143555782,216.5,306.5,PID
1743688618.4416084,16.291690141336456,-27.97328711007708,225.5,316.0,PID
1743688618.5010629,16.240427010929093,-27.77771807728298,275.5,329.5,PID
1743688618.549642,15.582979780987039,-28.394552047901616,324.5,313.5,PID
1743688618.6004272,14.548603733937501,-26.050937046496163,370.0,389.0,PID
1743688618.6532826,11.56095492091212,-25.45018163192021,472.5,386.0,PID
1743688618.7042508,11.730126424176493,-24.163881245263706,416.5,404.0,PID
1743688618.7506185,11.356623976463744,-25.792194970621164,405.0,331.5,PID
1743688618.8077765,11.127597602524943,-25.724771585837203,387.5,335.0,PID
1743688618.86986,10.39062456688812,-25.715277742224767,394.0,335.5,PID
1743688618.9247894,7.880172370925791,-26.6615982741334,467.0,309.0,PID
1743688618.9685051,6.150577283362954,-27.552350091874455,494.0,291.0,PID
1743688619.0235035,4.435811020065978,-29.63837510688897,499.0,249.5,PID
1743688619.0730176,3.4149216085671057,-31.06044500402301,480.0,240.0,PID
1743688619.236807,6.255526680846698,-33.52092675465959,290.5,239.0,PID
1743688619.2901428,4.776657308975716,-38.82895879048723,365.5,79.5,PID
1743688619.3480139,2.5502425300324036,-42.64441418849979,437.0,77.5,PID
1743688619.3971176,1.1079420789277143,-45.26457316987183,458.5,94.0,PID
1743688619.4519749,-0.4392206009562123,-42.629358848803086,469.5,262.5,PID
1743688619.4992168,-0.43695237312558793,-42.00250099901679,424.0,307.0,PID
1743688619.550892,-0.2283259945250666,-41.650682020059534,384.5,328.0,PID
1743688619.6012561,0.1662002148396072,-42.71901699982266,353.0,300.0,PID
1743688619.6641326,1.2037182859843973,-43.32979671748052,311.0,299.0,PID
1743688619.7206109,1.099959580916863,-42.866484264267335,326.5,326.5,PID
1743688619.7803946,-0.8868173591308308,-42.56708633524414,404.0,338.5,PID
1743688619.830458,-1.8058070544970528,-42.19219897092096,416.5,348.5,PID
1743688619.882998,-2.0892506600348275,-41.18399805911744,398.5,372.5,PID
1743688619.9431572,-2.713161817665255,-39.67873800498981,397.0,398.0,PID
1743688619.9984527,-2.8269668150546443,-36.57433534869799,379.0,460.0,PID
1743688620.0575566,-2.9585201323378696,-33.89478935198204,368.5,484.5,PID
1743688620.1078146,-3.287223963242969,-32.0602756401945,370.5,481.0,PID
1743688620.1614597,-4.537374134456249,-31.442422512316643,406.0,442.5,PID
1743688620.2120066,-5.547496802933878,-29.75240659003038,420.5,451.5,PID
1743688620.2586508,-6.290901592655251,-28.774178720224683,422.0,440.0,PID
1743688620.3217,-6.3962344001729665,-26.863710135559334,392.0,448.0,PID
1743688620.3798862,-6.192984601717271,-25.37086026419387,363.5,442.0,PID
1743688620.4305446,-5.946195005406465,-23.82782182852368,345.5,447.5,PID
1743688620.4880574,-6.245806675794319,-22.593532514868652,354.5,436.5,PID
1743688620.535034,-6.647726993998747,-21.777953579126002,365.5,425.0,PID
1743688620.5957181,-7.669218249030499,-20.69220874046804,391.5,416.5,PID
1743688620.6529365,-8.40565857280675,-19.489763222138684,398.5,417.5,PID
1743688620.70983,-9.120929834925727,-17.886375773101474,401.5,428.5,PID
1743688620.767107,-9.332629654745636,-17.150265155237523,385.0,411.5,PID
1743688620.8199656,-8.90844656113282,-16.66467128660474,352.0,396.0,PID
1743688620.874448,-8.77242244146753,-16.171181157549352,342.5,386.5,PID
1743688620.927191,-9.541664846603911,-15.043606183965762,371.0,399.0,PID
1743688620.9773586,-10.41870348792218,-14.20083862076127,393.5,399.5,PID
1743688621.0410416,-12.432546068303331,-12.800071127094133,442.0,409.0,PID
1743688621.101331,-14.171728631348921,-14.741894618456296,462.5,326.0,PID
1743688621.1466238,-15.140329066733026,-15.72515817122088,459.0,299.5,PID
1743688621.1977868,-16.74235361391255,-14.326172914074279,477.5,353.0,PID
1743688621.2573316,-16.783328063546307,-14.044519024059726,422.5,353.0,PID
1743688621.3036928,-17.584551065066872,-13.763741344038229,426.0,355.0,PID
1743688621.357342,-16.35936058009272,-14.370680104382243,347.0,330.0,PID
1743688621.4110296,-19.415079715397123,-14.749227224141187,460.0,321.0,PID
1743688621.4722297,-21.476555177783275,-15.634451690507998,483.5,303.0,PID
1743688621.527207,-23.15120139648388,-16.085394671727435,491.0,302.5,PID
1743688621.574598,-24.348051364485553,-16.49758371057165,485.5,301.5,PID
1743688621.6289458,-25.618489419879868,-16.641120877629724,475.5,310.5,PID
1743688621.6772904,-26.64653746131422,-16.62727173401761,467.5,319.5,PID
1743688621.7300377,-24.294428199143315,-16.564505359059826,330.0,327.0,PID
1743688621.7804956,-24.441621177488994,-16.400816266281286,339.5,334.5,PID
1743688621.8425019,-24.711815938871215,-16.082384887359563,349.5,343.0,PID
1743688621.9059093,-27.77839554342463,-18.417931838859054,455.0,277.0,PID
1743688621.9576862,-29.248285538583904,-19.169158220131585,466.0,278.0,PID
1743688622.0103972,-30.538984435773347,-19.95396353064008,467.5,277.0,PID
1743688622.056638,-30.45222696080606,-19.283743303451782,420.0,317.0,PID
1743688622.1049032,-30.5681124874563,-18.884944979570076,396.0,335.0,PID
1743688622.1577318,-31.289613192363902,-18.510411552875357,402.5,345.5,PID
1743688622.2334242,-32.93210078377286,-17.996549917501543,427.5,353.0,PID
1743688622.2931936,-34.40640912109693,-17.58880771926837,443.0,356.0,PID
1743688622.3511424,-35.35432840461872,-17.240752504011837,437.0,357.0,PID
1743688622.41125,-35.98416277910049,-16.891582979520045,419.5,357.0,PID
1743688622.4633265,-36.012929143705264,-16.840365159190444,391.0,350.0,PID
1743688622.5203457,-35.67770925219483,-17.030772332649946,358.5,338.5,PID
1743688622.5746002,-35.547354950265856,-17.20444926106318,346.5,332.0,PID
1743688622.6339104,-35.07946804947728,-17.75276679044579,327.0,318.0,PID
1743688622.6819036,-34.60652960513372,-18.300259378517207,313.0,307.5,PID
1743688622.738851,-34.09917355872149,-16.42987820628392,305.5,369.5,PID
1743688622.7886994,-32.92153155518276,-16.132908556768868,272.0,365.5,PID
1743688622.84414,-30.989735285420206,-18.88412845279398,228.0,277.0,PID
1743688622.8943927,-29.57194615717322,-19.970241144431874,214.5,266.5,PID
1743688622.9599414,-27.435193748267565,-21.289331985663697,195.0,261.5,PID
1743688623.0370321,-26.953555331773618,-21.11327515882912,248.0,300.0,PID
1743688623.0955353,-26.098680155774357,-21.257732928426538,253.0,309.5,PID
1743688623.1601927,-24.46591065865763,-22.659783526060775,235.0,284.0,PID
1743688623.227155,-23.196658386971635,-22.71723516189746,236.0,304.0,PID
1743688623.2836294,-21.106005344123037,-22.915617994592946,203.5,311.0,PID
1743688623.333947,-19.823293094507957,-23.14366665687226,205.0,313.0,PID
1743688623.4107635,-17.697804545858855,-23.470611881351378,200.0,315.0,PID
1743688623.4669857,-17.32320254382146,-22.787833923112437,242.5,341.5,PID
1743688623.5128205,-16.940044820382163,-22.803429836852924,261.5,338.5,PID
1743688623.5714507,-16.336425040249498,-22.849474369498544,271.5,335.5,PID
1743688623.6190777,-15.24555797883267,-22.934875409697725,253.5,332.5,PID
1743688623.6696925,-13.89057557435161,-22.730099921511243,234.5,339.0,PID
1743688623.72114,-12.45933486839984,-22.910218934893525,219.5,332.0,PID
1743688623.7717957,-10.984672663581987,-23.177301392179672,207.0,325.0,PID
1743688623.8412707,-9.28793290182358,-23.576734280856872,210.5,319.0,PID
1743688623.894037,-8.970738880416802,-23.975985578594035,249.0,313.5,PID
1743688623.9449196,-8.333636008504197,-24.65613665101074,259.0,301.5,PID
1743688623.9934905,-7.606545091859045,-25.124144406906495,260.5,299.5,PID
1743688624.042819,-6.402484899132001,-25.67679624595625,243.5,296.0,PID
1743688624.0941153,-5.475695344687564,-25.842374017274057,245.0,305.5,PID
1743688624.1415796,-4.502395639611356,-26.06565779612513,241.0,309.0,PID
1743688624.2007089,-3.5415921777882438,-26.57915051666889,245.0,304.5,PID
1743688624.2477808,-2.833675433697123,-27.098902111645756,254.0,300.5,PID
1743688624.3011253,-1.8973084577502644,-27.72112355755161,252.0,295.5,PID
1743688624.3538237,-1.2356580383684916,-27.710688471178727,261.5,310.5,PID
1743688624.4032028,-0.18872606418469506,-28.405284329124626,249.5,298.5,PID
1743688624.4606876,0.7841901665818738,-28.69864597541587,247.5,303.5,PID
1743688624.5171056,2.4223520428198833,-29.41985135307425,230.5,297.5,PID
1743688624.5791667,3.8011433754334254,-30.162152016507374,228.5,293.0,PID
1743688624.6218004,4.844334281722511,-30.935045246189727,224.0,283.0,PID
1743688624.6694002,5.461081079306393,-31.321743471458703,241.5,289.5,PID
1743688624.7185585,5.800190376174551,-31.555426176519283,265.5,299.0,PID
1743688624.7737114,6.0910818510174485,-31.85751243397033,284.5,304.0,PID
1743688624.8266764,6.213524425193133,-31.966499677051047,302.5,312.5,PID
1743688624.8858318,6.848658595983495,-31.939455087661056,296.0,322.0,PID
1743688624.9406643,7.533859913253272,-32.26952116651408,289.0,317.5,PID
1743688624.9974835,8.382387673223489,-32.49087861873475,279.5,318.0,PID
1743688625.054655,8.937659878903057,-32.6315584613689,284.5,320.5,PID
1743688625.1039534,9.146641695598905,-32.66090646376752,297.5,324.5,PID
1743688625.1609912,8.845715298632078,-32.79999756442737,327.0,324.5,PID
1743688625.2160754,8.964564728324637,-33.05638462381116,329.0,321.0,PID
1743688625.2750676,9.240084187443369,-33.38074199089757,325.0,317.5,PID
1743688625.3283474,9.604729570239838,-33.304900847337166,318.5,326.0,PID
1743688625.3914444,9.393569055690842,-33.483208205186656,336.5,324.5,PID
1743688625.4521477,8.288781014427695,-33.29435379686274,379.0,333.5,PID
1743688625.5054672,7.376425627217739,-33.3540863750608,399.5,332.0,PID
1743688625.5636418,5.811910819237678,-33.20633375830246,439.5,337.0,PID
1743688625.634806,3.8905361402665886,-32.577418440651186,454.5,350.5,PID
1743688625.681264,3.437371745911516,-32.28378647152205,434.0,353.5,PID
1743688625.7418437,2.3055995632480824,-32.002469911601075,437.5,353.0,PID
1743688625.7957401,1.8444461843928874,-32.48560924743665,418.5,332.0,PID
1743688625.8503053,0.5035569678872316,-32.45739237452652,440.0,333.5,PID
1743688625.9054976,-0.5931040918254871,-32.61809278483613,446.0,329.0,PID
1743688625.9695601,-2.5718333642361095,-32.681734678129445,468.0,329.5,PID
1743688626.0253289,-3.62540108169181,-32.95514731715347,459.0,323.5,PID
1743688626.0823662,-4.28938164022834,-32.90490804960023,437.0,329.0,PID
1743688626.131228,-4.856653298776189,-32.94631335205518,425.5,329.5,PID
1743688626.1884742,-5.805067975141756,-32.59318892949583,428.5,341.0,PID
1743688626.255606,-7.721526972952029,-32.28816788541711,455.5,345.5,PID
1743688626.3185081,-10.3208756239113,-31.540143203665597,501.0,360.5,PID
1743688626.363867,-12.167874438742658,-31.058807604098075,519.5,365.5,PID
1743688626.4261916,-14.724159438310334,-30.36194814813398,538.0,371.0,PID
1743688626.4842992,-16.12095456828257,-30.019020736596595,511.5,365.5,PID
1743688626.5398536,-17.704543687387737,-29.55988703193895,503.0,365.5,PID
1743688626.5937006,-18.35487911729385,-29.14644279307478,466.5,365.0,PID
1743688626.648376,-20.682132174098882,-29.007512334474864,504.5,356.5,PID
1743688626.6999357,-22.292879069890848,-28.901755737824754,506.5,351.0,PID
1743688626.755918,-25.31211427059342,-28.664772979433618,558.0,351.0,PID
1743688626.8290126,-28.421033787856825,-28.619449597655137,561.0,344.0,PID
1743688626.882959,-29.676895362490825,-28.84695206580306,521.5,333.5,PID
1743688626.9385614,-31.4827702551668,-28.93527924910821,518.0,331.0,PID
1743688626.999579,-33.18365497015652,-28.91556172609236,508.5,332.5,PID
1743688627.0457346,-34.037457722476475,-29.792980869683596,482.5,307.0,PID
1743688627.1024673,-35.562487322048455,-29.303658604989646,483.0,331.0,PID
1743688627.152079,-36.6297508094531,-28.737212691871626,474.5,348.5,PID
1743688627.2059186,-37.808277249671264,-27.327868506785077,467.0,382.0,PID
1743688627.2572644,-36.92670397932511,-26.70419217000462,387.0,382.0,PID
1743688627.3145206,-35.339682130507455,-27.70319593158855,311.0,335.0,PID
1743688627.3714797,-33.41052396810809,-27.149590691983487,253.0,349.5,PID
1743688627.4209282,-32.23879167095808,-27.837168261536636,240.0,323.5,PID
1743688627.4775229,-31.554865174158174,-29.691580062234756,255.5,276.0,PID
1743688627.5295045,-30.900208551555533,-30.394055043524364,263.5,277.5,PID
1743688627.582092,-29.832505156293486,-31.186966562149074,253.0,276.0,PID
1743688627.6400483,-28.53567469861451,-31.347765354725443,241.5,294.5,PID
1743688627.7072835,-26.11322780899132,-31.15354257304323,203.0,316.5,PID
1743688627.76746,-24.55053700659209,-29.606866244255084,205.0,365.0,PID
1743688627.8121638,-23.52753305214034,-29.214185334869924,211.0,366.0,PID
1743688627.8693137,-22.61847864045081,-28.779061754940578,230.0,365.0,PID
1743688627.9255629,-22.2671989676445,-29.189449980253606,262.0,341.0,PID
1743688627.9874372,-21.008728335273002,-29.32805112960615,251.0,334.0,PID
1743688628.0579333,-18.537050756915296,-29.351231216965566,208.0,333.0,PID
1743688628.1180894,-16.287884115204857,-29.296235455333765,184.0,334.5,PID
1743688628.1607935,-14.070830932967846,-29.131636101806798,148.5,339.0,PID
1743688628.2207975,-13.119841810038881,-28.729957527595207,193.5,347.5,PID
1743688628.2693822,-12.264478563813446,-28.431610583447704,214.5,351.0,PID
1743688628.3207448,-11.598492938186729,-27.952942095074594,237.5,358.0,PID
1743688628.3691776,-10.557275202793557,-27.629977647351474,235.0,358.5,PID
