X,Y,Z,Distance,Pan,Tilt
2.879385241571817,-1.0480105209175397,2.571150438746157,4,-20,40
2.959768446775392,-0.7930675650965846,2.571150438746157,4,-15,40
3.0176260269419557,-0.532088886237956,2.571150438746157,4,-10,40
3.0525176509510787,-0.2670606896710028,2.571150438746157,4,-5,40
3.064177772475912,0.0,2.571150438746157,4,0,40
3.0525176509510787,0.2670606896710028,2.571150438746157,4,5,40
3.0176260269419557,0.532088886237956,2.571150438746157,4,10,40
2.959768446775392,0.7930675650965846,2.571150438746157,4,15,40
2.879385241571817,1.0480105209175397,2.571150438746157,4,20,40
2.7770881760595354,1.2949774838682584,2.571150438746157,4,25,40
2.563425528223154,-1.1953449549204793,2.82842712474619,4,-25,45
2.657852097554699,-0.9673790505919011,2.82842712474619,4,-20,45
2.7320508075688776,-0.7320508075688773,2.82842712474619,4,-15,45
2.785456961280076,-0.4911512158758914,2.82842712474619,4,-10,45
2.8176641056110348,-0.2465136668648774,2.82842712474619,4,-5,45
2.8284271247461903,0.0,2.82842712474619,4,0,45
2.8176641056110348,0.2465136668648774,2.82842712474619,4,5,45
2.785456961280076,0.4911512158758914,2.82842712474619,4,10,45
2.7320508075688776,0.7320508075688773,2.82842712474619,4,15,45
2.657852097554699,0.9673790505919011,2.82842712474619,4,20,45
2.563425528223154,1.1953449549204793,2.82842712474619,4,25,45
2.3302536642783416,-1.0866151290967379,3.064177772475912,4,-25,50
2.416091094220215,-0.8793852415718167,3.064177772475912,4,-20,50
2.483540612059383,-0.6654627013712077,3.064177772475912,4,-15,50
1.8990666646784673,-0.33485669114684896,2.298133329356934,3,-10,50
2.5613664350751875,-0.22409052620488853,3.064177772475912,4,-5,50
2.5711504387461575,0.0,3.064177772475912,4,0,50
2.5613664350751875,0.22409052620488853,3.064177772475912,4,5,50
2.5320888862379562,0.44647558819579863,3.064177772475912,4,10,50
1.862655459044537,0.49909702602840583,2.298133329356934,3,15,50
2.416091094220215,0.8793852415718167,3.064177772475912,4,20,50
2.3302536642783416,1.0866151290967379,3.064177772475912,4,25,50
