X,Y,Z,Distance,Pan,Tilt
12.12871474624112,-4.058211185668053,-5.694313003061203,14,-18.5,-24.0
12.163667045919672,-3.9522150016384323,-5.694313003061203,14,-18.0,-24.0
12.197693035259126,-3.845917841134815,-5.694313003061203,14,-17.5,-24.0
12.230790123048656,-3.7393277990975187,-5.694313003061203,14,-17.0,-24.0
12.262955788816889,-3.6324529927709244,-5.694313003061203,14,-16.5,-24.0
13.172343838954113,-3.7771088154485537,-6.101049646137003,15,-16.0,-24.0
12.324483127247456,-3.417881664037073,-5.694313003061203,14,-15.5,-24.0
13.236257265390815,-3.546644445072049,-6.101049646137003,15,-15.0,-24.0
13.266703187922339,-3.4310027308270645,-6.101049646137003,15,-14.5,-24.0
15.95536655957037,-3.9781196789285516,-7.321259575364404,18,-14.0,-24.0
16.8777783546243,-4.051996083407444,-7.727996218440204,19,-13.5,-24.0
38.27564791014157,-8.836629597173324,-17.489675652259407,43,-13.0,-24.0
43.70264834833215,-9.68864388218653,-19.93009551071421,49,-12.5,-24.0
42.891950282610075,-9.116965475393132,-19.52335886763841,48,-12.0,-24.0
43.86508237416818,-8.924451873434503,-19.93009551071421,49,-11.5,-24.0
43.94129167231856,-8.541321859175936,-19.93009551071421,49,-11.0,-24.0
44.01415467098246,-8.157541390188722,-19.93009551071421,49,-10.5,-24.0
43.18399917194491,-7.614504188905898,-19.52335886763841,48,-10.0,-24.0
43.24880309868662,-7.237367550182802,-19.52335886763841,48,-9.5,-24.0
43.31031346162782,-6.859679757900151,-19.52335886763841,48,-9.0,-24.0
43.368525576516205,-6.481469574445607,-19.52335886763841,48,-8.5,-24.0
43.42343501027388,-6.102765801988938,-19.52335886763841,48,-8.0,-24.0
43.475037581334846,-5.7235972802886295,-19.52335886763841,48,-7.5,-24.0
43.52332935996355,-5.343992884495619,-19.52335886763841,48,-7.0,-24.0
43.568306668554065,-4.963981522954345,-19.52335886763841,48,-6.5,-24.0
42.70142512187041,-4.488100632188735,-19.116622224562608,47,-6.0,-24.0
42.738964751933324,-4.1152942369118115,-19.116622224562608,47,-5.5,-24.0
42.773249644359744,-3.7421744460457376,-19.116622224562608,47,-5.0,-24.0
42.80427718822237,-3.3687696741071806,-19.116622224562608,47,-4.5,-24.0
42.832045020653624,-2.995108357315218,-19.116622224562608,47,-4.0,-24.0
42.856551027025546,-2.6212189514258117,-19.116622224562608,47,-3.5,-24.0
42.87779334111088,-2.247129929564793,-19.116622224562608,47,-3.0,-24.0
42.89577034522516,-1.8728697800595204,-19.116622224562608,47,-2.5,-24.0
42.910480670349926,-1.4984670042693862,-19.116622224562608,47,-2.0,-24.0
42.92192319623696,-1.123950114415326,-19.116622224562608,47,-1.5,-24.0
42.93009705149362,-0.7493476314085034,-19.116622224562608,47,-1.0,-24.0
42.02149094101834,-0.3667159958128352,-18.70988558148681,46,-0.5,-24.0
42.02309105155964,0.0,-18.70988558148681,46,0.0,-24.0
42.02149094101834,0.3667159958128352,-18.70988558148681,46,0.5,-24.0
42.01669073124908,0.7334040647827906,-18.70988558148681,46,1.0,-24.0
42.00869078780639,1.1000362821937235,-18.70988558148681,46,1.5,-24.0
41.99749171991695,1.4665847275828037,-18.70988558148681,46,2.0,-24.0
41.98309438043314,1.833021486866765,-18.70988558148681,46,2.5,-24.0
41.965499865768095,2.1993186544676697,-18.70988558148681,46,3.0,-24.0
41.94470951581224,2.565448335438029,-18.70988558148681,46,3.5,-24.0
41.92072491383121,2.931382647585107,-18.70988558148681,46,4.0,-24.0
41.8935478863453,3.297093723594262,-18.70988558148681,46,4.5,-24.0
41.86318050299039,3.662553713151148,-18.70988558148681,46,5.0,-24.0
41.82962507636028,4.027734785062624,-18.70988558148681,46,5.5,-24.0
41.792884161830614,4.392609129376209,-18.70988558148681,46,6.0,-24.0
41.75296055736431,4.757148959497914,-18.70988558148681,46,6.5,-24.0
41.70985730329839,5.1213265143083015,-18.70988558148681,46,7.0,-24.0
41.66357768211256,5.485114060276603,-18.70988558148681,46,7.5,-24.0
41.61412521817913,5.848483893572732,-18.70988558148681,46,8.0,-24.0
41.5615036774947,6.21140834217704,-18.70988558148681,46,8.5,-24.0
41.50571706739332,6.573859767987645,-18.70988558148681,46,9.0,-24.0
41.44676963624135,6.935810568925185,-18.70988558148681,46,9.5,-24.0
41.384665873113875,7.2972331810348185,-18.70988558148681,46,10.0,-24.0
41.31941050745292,7.6581000805853305,-18.70988558148681,46,10.5,-24.0
42.14776956324433,8.192696477168754,-19.116622224562608,47,11.0,-24.0
42.07467084869193,8.560188531661666,-19.116622224562608,47,11.5,-24.0
41.998367985055694,8.927028694655773,-19.116622224562608,47,12.0,-24.0
41.918866783094096,9.293189029852385,-19.116622224562608,47,12.5,-24.0
41.83617329713148,9.65864165272433,-19.116622224562608,47,13.0,-24.0
41.75029382459695,10.023358732639467,-19.116622224562608,47,13.5,-24.0
41.66123490554485,10.387312494980106,-19.116622224562608,47,14.0,-24.0
41.56900332215666,10.750475223258135,-19.116622224562608,47,14.5,-24.0
41.47360609822455,11.112819261225752,-19.116622224562608,47,15.0,-24.0
41.37505049861646,11.474317014981601,-19.116622224562608,47,15.5,-24.0
41.27334402872288,11.834940955072135,-19.116622224562608,47,16.0,-24.0
42.04441984737219,12.45412454664317,-19.52335886763841,48,16.5,-24.0
41.93413756473826,12.820552454048638,-19.52335886763841,48,17.0,-24.0
41.82066183517415,13.186004026747938,-19.52335886763841,48,17.5,-24.0
41.70400130029602,13.550451434188913,-19.52335886763841,48,18.0,-24.0
41.58416484425527,13.91386692229047,-19.52335886763841,48,18.5,-24.0
41.46116159306199,14.276222815556169,-19.52335886763841,48,19.0,-24.0
41.33500091388998,14.637491519181816,-19.52335886763841,48,19.5,-24.0
42.06414433966265,15.310096469514361,-19.93009551071421,49,20.0,-24.0
41.92893856561319,15.676587756742352,-19.93009551071421,49,20.5,-24.0
41.79053974055747,16.041885211118288,-19.93009551071421,49,21.0,-24.0
41.64895840410186,16.405961013826715,-19.93009551071421,49,21.5,-24.0
41.504205338213275,16.768787439085678,-19.93009551071421,49,22.0,-24.0
42.200297516732775,17.47993556761036,-20.33683215379001,50,22.5,-24.0
42.04615138047224,17.84753237954717,-20.33683215379001,50,23.0,-24.0
41.88880326699579,18.21377003279375,-20.33683215379001,50,23.5,-24.0
41.72826515897145,18.578620636934854,-20.33683215379001,50,24.0,-24.0
41.564549281997714,18.9420564071844,-20.33683215379001,50,24.5,-24.0
42.22562146574591,19.690130659831414,-20.743568796865812,51,25.0,-24.0
42.388073016378016,-19.76588306197032,-20.336202515187555,51,-25.0,-23.5
43.39343583939648,-19.77552802978162,-20.734951584112803,52,-24.5,-23.5
16.755521306798315,-7.460038723084979,-7.974981378504924,20,-24.0,-23.5
11.77398852043749,-5.119475911334193,-5.582486964953446,14,-23.5,-23.5
11.818215491305477,-5.016534848597396,-5.582486964953446,14,-23.0,-23.5
11.014289426500024,-4.562268060358889,-5.183737896028201,13,-22.5,-23.5
11.053682830290153,-4.4659777555010045,-5.183737896028201,13,-22.0,-23.5
11.092234453336681,-4.369347349146302,-5.183737896028201,13,-21.5,-23.5
11.129941359784254,-4.272384200074346,-5.183737896028201,13,-21.0,-23.5
11.166800678105961,-4.175095692404347,-5.183737896028201,13,-20.5,-23.5
11.202809601322004,-4.0774892350328305,-5.183737896028201,13,-20.0,-23.5
12.102424263152963,-4.285693204228612,-5.582486964953446,14,-19.5,-23.5
12.139362693802765,-4.179917783214708,-5.582486964953446,14,-19.0,-23.5
12.175376664983979,-4.073824045278401,-5.582486964953446,14,-18.5,-23.5
12.210463434093267,-3.967420069868594,-5.582486964953446,14,-18.0,-23.5
12.244620329137318,-3.8607139600599765,-5.582486964953446,14,-17.5,-23.5
12.277844748936328,-3.753713841935939,-5.582486964953446,14,-17.0,-23.5
12.3101341633221,-3.6464278639697434,-5.582486964953446,14,-16.5,-23.5
12.341486113330713,-3.538864196403986,-5.582486964953446,14,-16.0,-23.5
12.371898211389787,-3.4310310306284038,-5.582486964953446,14,-15.5,-23.5
13.287180151607481,-3.560289191310067,-5.981236033878693,15,-15.0,-23.5
14.205592753614877,-3.6738160822834196,-6.379985102803939,16,-14.5,-23.5
18.686208889198898,-4.658995143054451,-8.37373044743017,21,-14.0,-23.5
14.267546104476006,-3.4253347638809433,-6.379985102803939,16,-13.5,-23.5
41.99712655225754,-9.695800639591054,-18.741206239486573,47,-13.0,-23.5
42.08013817883136,-9.328942037524314,-18.741206239486573,47,-12.5,-23.5
43.95398546294015,-9.342708021696694,-19.538704377337062,49,-12.0,-23.5
44.03384130305854,-8.958786265565527,-19.538704377337062,49,-11.5,-23.5
44.11034379567776,-8.574182263174883,-19.538704377337062,49,-11.0,-23.5
44.18348711483679,-8.188925303608606,-19.538704377337062,49,-10.5,-23.5
43.350137819156274,-7.6437989149476655,-19.139955308411817,48,-10.0,-23.5
43.41519106131409,-7.265211345968625,-19.139955308411817,48,-9.5,-23.5
43.47693806858385,-6.886070503017178,-19.139955308411817,48,-9.0,-23.5
43.535374138691864,-6.506405259136421,-19.139955308411817,48,-8.5,-23.5
43.59049482150517,-6.126244527304608,-19.139955308411817,48,-8.0,-23.5
43.64229591937035,-5.745617258233319,-19.139955308411817,48,-7.5,-23.5
42.780549039778386,-5.252790929034366,-18.741206239486573,47,-7.0,-23.5
42.82475875406564,-4.879264939015687,-18.741206239486573,47,-6.5,-23.5
42.86570719717097,-4.505367374081058,-18.741206239486573,47,-6.0,-23.5
42.90339125071191,-4.131126707977655,-18.741206239486573,47,-5.5,-23.5
42.93780804490187,-3.756571440581132,-18.741206239486573,47,-5.0,-23.5
42.96895495876873,-3.3817300957252514,-18.741206239486573,47,-4.5,-23.5
42.9968296203544,-3.0066312190296802,-18.741206239486573,47,-4.0,-23.5
43.021429906895484,-2.631303375726134,-18.741206239486573,47,-3.5,-23.5
43.04275394498493,-2.2557751484830213,-18.741206239486573,47,-3.0,-23.5
43.060800110714666,-1.8800751352287628,-18.741206239486573,47,-2.5,-23.5
43.0755670297993,-1.5042319469739496,-18.741206239486573,47,-2.0,-23.5
42.17030775687906,-1.1042683714701103,-18.342457170561325,46,-1.5,-23.5
42.17833847792009,-0.7362256366964333,-18.342457170561325,46,-1.0,-23.5
42.18315715518595,-0.36812683549010844,-18.342457170561325,46,-0.5,-23.5
42.18476342171571,0.0,-18.342457170561325,46,0.0,-23.5
42.18315715518595,0.36812683549010844,-18.342457170561325,46,0.5,-23.5
42.17833847792009,0.7362256366964333,-18.342457170561325,46,1.0,-23.5
42.17030775687906,1.1042683714701103,-18.342457170561325,46,1.5,-23.5
42.15906560363336,1.472227011931951,-18.342457170561325,46,2.0,-23.5
42.144612874316486,1.8400735366068743,-18.342457170561325,46,2.5,-23.5
42.12695066955972,2.207779932557851,-18.342457170561325,46,3.0,-23.5
42.106080334408354,2.5753181975191954,-18.342457170561325,46,3.5,-23.5
42.082003458219205,2.942660342029049,-18.342457170561325,46,4.0,-23.5
42.05472187453961,3.3097783915608847,-18.342457170561325,46,4.5,-23.5
42.02423766096779,3.6766443886538744,-18.342457170561325,46,5.0,-23.5
41.99055313899464,4.04323039504196,-18.342457170561325,46,5.5,-23.5
41.95367087382691,4.409508493781462,-18.342457170561325,46,6.0,-23.5
41.91359367419191,4.775450791377056,-18.342457170561325,46,6.5,-23.5
41.87032459212353,5.141029419905975,-18.342457170561325,46,7.0,-23.5
41.82386692272992,5.506216539140265,-18.342457170561325,46,7.5,-23.5
41.77422420394245,5.870984338666916,-18.342457170561325,46,8.0,-23.5
41.72140021624637,6.235305040005737,-18.342457170561325,46,8.5,-23.5
41.66539898239285,6.599150898724796,-18.342457170561325,46,9.0,-23.5
41.60622476709268,6.962494206553266,-18.342457170561325,46,9.5,-23.5
